author,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total,ratio
Di Jin,0,0,0,0,0,0,0,0,2,2,1,5,1.000
Di Kang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Di Niu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Di Wang,0,0,0,0,0,0,1,1,0,1,1,4,0.500
Di Wu,1,0,0,0,0,0,0,0,0,0,1,2,0.500
Di Yang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dian Yu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Diana Cai,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Diane Bouchacourt,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Diane Hu,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Diane J. Cook,0,1,1,0,1,0,2,0,1,1,1,8,0.375
Diane J. Hu,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Diane J. Litman,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Diane Kelly 0001,2,0,3,1,0,2,2,3,2,2,2,19,0.316
Diane Lambert,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Diane M. Beck,0,0,2,0,0,0,0,0,0,0,0,2,0.000
Diane Morabito,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Diane Oyen,0,0,0,0,0,1,0,0,0,1,0,2,0.500
Diane Tang,0,0,0,1,0,0,0,0,1,0,0,2,0.500
Dianne P. O'Leary,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dianqi Li,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Diao Dongcui,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Dicky N. Sihite,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Didier Dubois,0,0,0,0,0,2,0,1,0,0,0,3,0.000
Diederik M. Roijers,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Diederik P. Kingma,0,0,0,1,0,0,0,1,0,2,0,4,0.500
Diego Arroyuelo,0,0,0,0,0,1,1,0,0,0,0,2,0.000
Diego C. Martínez,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Diego Calvanese,2,2,0,1,0,3,0,4,1,3,0,16,0.250
Diego Ceccarelli,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Diego Figueira,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Diego Klabjan,0,0,0,0,0,0,0,0,0,1,2,3,1.000
Diego Martín 0001,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Diego Noble,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Diego Perez Liebana,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Diego Sáez-Trumper,0,0,0,0,0,1,0,0,1,0,0,2,0.500
Diego de Uña,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dieter Fox,0,0,0,1,2,0,1,1,0,0,0,5,0.000
Dietmar Ebner,0,0,0,0,0,0,1,0,1,0,0,2,0.500
Dietmar Jannach,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dietmar Müller,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dietmar Schabus,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dietrich Klakow,1,0,0,2,0,0,0,0,0,0,0,3,0.000
Dijun Luo,0,2,0,0,2,1,0,0,0,0,0,5,0.000
Dik Lun Lee,0,0,1,0,2,0,0,0,0,1,1,5,0.400
Dikan Xing,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dilan Görür,0,2,1,0,0,0,0,0,0,0,0,3,0.000
Dileep George,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dilin Wang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dilip Krishnan,0,0,1,0,0,0,0,1,0,1,1,4,0.500
Dillon Laird,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dillon Plunkett,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dilson A. Guimarães,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dima Lepikhin,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dimitri Marinakis,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Dimitrios Antos,0,1,0,0,1,0,0,0,0,0,0,2,0.000
Dimitrios Gunopulos,1,0,1,1,0,1,0,1,0,1,0,6,0.167
Dimitrios Kotsakos,0,0,1,0,0,0,0,1,0,0,0,2,0.000
Dimitrios Kotzias,0,0,0,0,0,0,0,1,1,0,0,2,0.500
Dimitrios Lymberopoulos,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Dimitrios M. Thilikos,0,0,0,0,0,1,0,1,0,0,0,2,0.000
Dimitrios Rafailidis,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Dimitrios Skoutas,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dimitrios Vytiniotis,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dimitris Achlioptas,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dimitris Bertsimas,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dimitris Kalaitzis,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Dimitris Margaritis,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Dimitris N. Metaxas,0,0,0,0,0,0,0,1,0,1,1,3,0.667
Dimitris Papailliopoulos,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dimitris Pontikis,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dimitris S. Papailiopoulos,0,0,0,0,0,0,0,1,3,0,0,4,0.750
Dimitris Sacharidis,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dimitris Samaras,0,0,1,0,0,0,1,0,0,1,0,3,0.333
Dimitris Stamos,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dinesh Garg,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dinesh Jayaraman,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dinesh Manocha,0,0,0,1,1,0,0,0,0,0,0,2,0.000
Dinesh Raghu,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dinesh Ramasamy,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dinesha Chathurani Nanayakkara Wasam Uluwitige,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ding Liu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Ding Tu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Ding Zhou,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Ding-Jung Han,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dingding Wang 0001,1,1,1,4,1,2,0,0,0,0,0,10,0.000
Dinggang Shen,0,0,0,0,0,0,0,0,1,1,2,4,1.000
Dinghan Shen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dingju Zhu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dingming Wu 0001,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dingxiong Deng,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dingyi Han,0,0,0,0,2,0,0,0,0,0,0,2,0.000
Dinh Q. Phung,0,2,0,1,0,1,1,0,1,1,2,9,0.444
Dino Oglic,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Dino Pedreschi,1,1,0,0,1,1,0,0,0,0,1,5,0.200
Dino Sejdinovic,0,0,0,0,0,1,1,1,2,0,1,6,0.500
Diodato Ferraioli,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Dipak Gupta,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dipak K. Gupta,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dipan K. Pal,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dipasree Pal,0,1,0,0,1,0,0,0,0,0,0,2,0.000
Diptesh Kanojia,0,0,0,0,0,0,0,0,1,1,2,4,1.000
Diquan Moore,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dirk B. Walther,0,0,2,0,0,0,0,0,0,0,0,2,0.000
Dirk Hecker,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Dirk Holz,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dirk Husmeier,0,0,1,1,0,0,0,0,0,0,0,2,0.000
Dirk Pattinson,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dishan Gupta,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dit-Yan Yeung,0,1,1,7,2,5,1,0,4,2,4,27,0.370
Divanshu Garg,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Divesh Srivastava,1,0,0,0,0,0,0,1,0,0,0,2,0.000
Divya Singhvi,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Divyanshu Vats,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dixin Luo,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Diyi Yang,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Djemel Ziou,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Djoerd Hiemstra,1,4,0,1,0,0,2,0,1,0,1,10,0.200
Djordje Gligorijevic,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Djordje Jevdjic,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Djordje Miladinovic,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Djork-Arné Clevert,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dmitri B. Chklovskii,0,0,1,1,0,3,0,0,1,0,0,6,0.167
Dmitri Chklovskii,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dmitri Roussinov,1,0,0,1,0,0,0,0,0,0,0,2,0.000
Dmitri V. Kalashnikov,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dmitriy Fradkin,0,1,0,0,0,1,0,1,0,0,0,3,0.000
Dmitriy Serdyuk,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dmitriy Zheleznyakov,0,0,0,0,0,1,0,0,0,0,1,2,0.500
Dmitry Adamskiy,0,0,0,0,0,1,0,0,1,0,0,2,0.500
Dmitry Efimov,0,0,0,0,0,0,2,0,0,0,0,2,0.000
Dmitry Gavinsky,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Dmitry Kamenetsky,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dmitry Kislyuk,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dmitry Korkin,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Dmitry Krotov,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dmitry Lagun,0,0,0,0,2,1,4,2,1,0,0,10,0.100
Dmitry Lizorkin,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Dmitry M. Malioutov,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dmitry Molchanov,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dmitry Ostrovsky,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Dmitry P. Vetrov,0,0,0,0,0,0,0,0,2,1,1,4,1.000
Dmitry Pavlov,0,0,2,0,0,0,0,0,0,0,0,2,0.000
Dmitry Pechyony,1,0,0,1,0,0,0,0,0,0,0,2,0.000
Dmitry Pidan,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dmitry Podoprikhin,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dmitry Shaparau,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dmitry Volkinshtein,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dmitry Zhdanov,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dmytro Karamshuk,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dmytro Korzhyk,0,0,0,1,1,0,0,1,0,0,0,3,0.000
Dmytro Mishkin,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dmytro Shlezinger,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Doan Nguyen,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Doga Gizem Kisa,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Doga Kisa,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dogan Can,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Dogyoon Song,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dohyung Park,0,0,0,0,0,0,0,1,0,1,0,2,0.500
Doina Caragea,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Doina Precup,0,1,1,2,3,3,2,2,4,1,2,21,0.333
Dolf Trieschnigg,1,3,0,0,0,0,1,0,0,0,0,5,0.000
Domagoj Vrgoc,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Domenico Fabio Savo,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Domenico Lembo,0,1,0,0,0,0,0,0,0,1,0,2,0.500
Domenico Salvagnin,0,0,0,1,1,0,0,0,0,0,0,2,0.000
Dominick Ormsby,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dominik D. Freydenberger,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Dominik Endres,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Dominik Janzing,0,1,0,2,1,0,1,0,0,0,1,6,0.167
Dominik Mautz,0,0,0,0,0,0,0,0,0,0,2,2,1.000
Dominik Peters,0,0,0,0,0,0,0,0,0,4,3,7,1.000
Dominik Rothenhäusler,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dominik Schnitzer,0,0,0,1,0,0,1,0,0,0,0,2,0.000
Dominik Wojtczak,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dominique C. Perrault-Joncas,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dominique Guillot,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dominique Joncas,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Dominique Longin,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dominique Tschopp,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Don Coppersmith,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Don Harper,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Don M. Tucker,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Don Middleton,2,0,0,0,0,0,0,0,0,0,0,2,0.000
Don Miner,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Don Perlis,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Don R. Hush,1,0,1,0,0,0,0,0,0,0,0,2,0.000
Don Towsley,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Donald Goldfarb,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Donald Kossmann,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Donald Metzler,2,0,2,2,4,1,0,0,0,1,0,12,0.083
Donald Perlis,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Donald Young,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Donatella Firmani,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Donato Borrello,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dong Cao,0,0,0,0,0,0,0,0,0,2,0,2,1.000
Dong Dai,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dong Gong,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dong Hao,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dong Ni,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dong Shou,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dong Wang,0,0,0,1,1,0,0,1,1,0,0,4,0.250
Dong Woo Kim,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dong Xin,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dong Yu,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Dong Zhang,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Dong-Hyun Kwak,0,0,0,0,0,0,0,0,0,1,0,1,1.000
DongPing Fang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dongchen Li,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dongdong Chen,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dongdong Shan,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dongdong Zhang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Donghan Yu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dongho Choi,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dongho Kim,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Donghong Ji,0,0,0,0,0,0,0,0,0,3,0,3,1.000
Donghui Wang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Donghui Yan,0,1,1,0,0,0,0,0,0,0,0,2,0.000
Donghun Kang,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Donghun Lee,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Donghun Yeo,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Donghyuk Shin,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dongjin Song,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Dongkyu Choi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Donglai Xu,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Donglei Qian,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dongmei Jia,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dongmei Zhang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dongming Lei,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dongmo Zhang,2,0,0,1,1,0,0,0,1,0,0,5,0.200
Dongqi Liu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dongqing Zhang,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dongqing Zhu,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dongqu Chen,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dongryeol Lee,0,1,2,0,0,1,0,0,0,0,0,4,0.000
Dongsheng Li,0,0,0,0,0,0,0,0,1,0,3,4,1.000
Dongwon Lee 0001,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Dongxia Wang,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dongxiang Zhang,0,0,0,0,0,0,0,1,0,0,1,2,0.500
Dongxiao He,0,0,0,0,0,0,0,0,2,1,1,4,1.000
Dongyan Zhao,0,0,0,0,0,0,0,0,1,0,1,2,1.000
Dongyi Guan,0,0,0,0,0,0,3,0,0,0,0,3,0.000
Dongyi Ye,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dongyuan Lu,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dongyun Yi,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Donn Morrison,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Donna Harman,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Doo Soon Kim,1,0,0,0,0,0,1,0,0,1,1,4,0.500
Dor Kedem,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dorde Zikelic,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dorin Comaniciu,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dorit Avrahami-Zilberbrand,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dorit Baras,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Doron Cohen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dorota Glowacka,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Dorothea Wiesmann,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Dorothy Espelage,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Dotan Di Castro,0,1,0,0,0,0,1,0,0,0,0,2,0.000
Dou Shen,2,2,1,2,0,1,1,0,2,0,0,11,0.182
Doug Burger,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Doug Downey,1,1,0,0,0,2,0,1,0,0,2,7,0.286
Doug Hains,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Doug Sharp,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dougal J. Sutherland,0,0,0,0,0,0,1,0,0,1,0,2,0.500
Dougal Maclaurin,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Douglas B. Lenat,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Douglas Dowie,0,0,0,0,0,2,0,0,0,0,0,2,0.000
Douglas E. Dow,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Douglas E. Sturim,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Douglas Eck,1,0,1,0,0,0,0,0,0,0,1,3,0.333
Douglas H. Fisher,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Douglas J. Slotta,0,0,0,1,0,0,0,0,0,0,0,1,0.000
Douglas Jordan,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Douglas L. Vail,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Douglas Roossien,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Douglas Salane,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Douglas Stott Parker,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Douglas Stott Parker Jr.,0,1,0,1,0,0,0,0,0,0,0,2,0.000
Douglas Turnbull,1,0,3,0,0,1,0,0,0,0,0,5,0.000
Douglas W. Oard,3,1,2,0,0,2,2,1,2,1,2,16,0.312
Douwe Kiela,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dov Monderer,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Doyen Sahoo,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dragan Doder,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dragan Milchevski,0,0,0,0,0,0,0,1,0,2,0,3,0.667
Dragomir R. Radev,0,0,0,1,1,0,0,0,1,0,0,3,0.333
Dragomir Yankov,1,0,0,0,0,0,1,0,0,0,1,3,0.333
Dragos C. Anastasiu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Drew Bagnell,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Drew Conway,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Drew V. McDermott,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Driss Benhaddou,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dror Fried,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Dror Sholomon,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Du Tran,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Du-Seong Chang,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Duan Tran,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Duane Szafron,1,0,0,0,2,3,0,0,0,0,0,6,0.000
Duc N. Nguyen,1,1,0,0,0,0,0,0,0,0,0,2,0.000
Duc Nghia Pham,0,1,0,0,0,1,0,0,0,0,0,2,0.000
Duc Thanh Tran,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Duc Thien Nguyen,0,0,0,0,0,0,0,2,0,0,2,4,0.500
Duen Horng Chau,0,0,0,0,1,1,1,1,0,2,0,6,0.333
Dumitru Erhan,0,1,0,0,0,0,1,0,0,1,0,3,0.333
Dunbo Cai,0,1,0,0,1,0,0,0,0,0,0,2,0.000
Duncan A. J. Blythe,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Duncan J. Watts,0,1,2,0,0,0,0,0,0,0,0,3,0.000
Duncan McDougall,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Duncan Watts,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dunja Mladenic,0,1,1,0,0,0,0,0,0,0,0,2,0.000
Duo Ding,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Duo Zhang,0,1,0,1,0,0,1,0,0,0,0,3,0.000
Duong Chi Thang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dusica Marijan,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dusit Niyato,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dustin Arthur Smith,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dustin Dannenhauer,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Dustin Hillard,0,0,1,1,0,0,0,0,0,0,0,2,0.000
Dustin Lang,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dustin Morrill,0,0,0,0,0,0,0,0,2,0,0,2,1.000
Dustin Tran,0,0,0,0,0,0,0,0,1,1,2,4,1.000
Duy M. H. Nguyen,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Duy Nguyen-Tuong,0,1,0,0,0,0,0,0,0,0,0,1,0.000
Duy Quang Vu,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Duy-Tin Vo,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Duygu Ucar,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Duyun Chen,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dvir Falik,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Dwaipayan Roy,0,0,0,0,0,0,0,0,1,1,0,2,1.000
Dwight Crow,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Dwight Krehbiel,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Dylan A. Shell,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dylan A. Simon,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Dylan Festa,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Dylan Hadfield-Menell,0,0,0,0,0,0,0,0,0,1,1,2,1.000
Dylan J. Foster,0,0,0,0,0,0,0,0,1,1,3,5,1.000
Dzmitry Bahdanau,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Dzung Hong,0,0,0,1,1,1,1,0,0,0,0,4,0.000
Dávid Pál,1,1,1,1,1,0,0,0,0,3,0,8,0.375
Dídac Rodríguez Arbonès,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Dóra Erdös,0,0,0,0,0,0,1,0,0,0,0,1,0.000
E. Daniel Hirleman,0,0,1,0,0,0,0,0,0,0,0,1,0.000
E. J. Chichilnisky,0,0,0,0,0,0,0,1,1,0,2,4,0.750
E. James Kehoe,0,1,0,0,0,0,0,0,0,0,0,1,0.000
E. K. Park,0,0,1,0,0,0,0,0,0,0,0,1,0.000
Eakta Jain,0,0,0,0,0,1,0,0,0,0,0,1,0.000
Eamonn J. Keogh,1,1,2,1,2,1,2,0,3,1,1,15,0.333
Earl W. Bailey,0,0,2,0,0,0,0,0,0,0,0,2,0.000
Ece Kamar,1,0,0,0,0,0,0,2,0,0,2,5,0.400
Ed Vul,0,0,3,0,0,0,0,1,0,0,0,4,0.000
Eddy Maddalena,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Edelweis Rohrer,0,0,0,0,0,0,0,0,0,1,0,1,1.000
Eden Shalom Erez,0,0,0,0,0,0,0,0,1,0,0,1,1.000
Eder Ferreira Martins,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Edgar Meij,0,4,1,1,1,1,2,0,2,0,1,13,0.231
Edgar Rowton,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Edgard Marx,0,0,0,0,0,0,0,0,0,0,1,1,1.000
Edie Rasmussen,0,0,0,0,1,1,0,0,0,0,0,2,0.000
Edisson Braga Araújo,0,0,0,0,1,0,0,0,0,0,0,1,0.000
Edith Cohen,0,0,0,0,0,0,0,1,1,0,1,3,0.667
Edith Elkind,1,2,0,2,2,2,1,2,2,2,4,20,0.400
Edith Hemaspaandra,1,1,0,1,0,0,0,1,0,0,1,5,0.200
Edith Law,0,0,1,0,2,0,0,0,0,0,0,3,0.000
Edith Schonberg,1,0,0,0,0,0,0,0,0,0,0,1,0.000
Edleno Silva de Moura,0,0,0,0,1,0,1,0,0,0,0,2,0.000
Edmond A. Jonckheere,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Edmond Awad,0,0,0,0,0,0,0,1,0,0,0,1,0.000
Edmond Chow,0,0,0,0,0,0,1,0,0,0,0,1,0.000
Edmondo Trentin,0,0,1,0,0,0,0,0,0,0,0,1,0.000
